#  allMAMErenamed 0.1 > 0.290git
#  =====================================================================
#  All MAME sets renamed, from the first version, in alphabetical order.
#
#
#  © 2026 AntoPISA
#
==================================================================================================================
| mameID  | Old Name                                 | New Name                                 | Renamed In |   |
|    6708 | goldnpkc                                 | pottnpkr                                 |    0.127u8 | M |
|    5331 | goldnxj2                                 | goldnax3                                 |       0.92 | M |
|   36544 | goldphm                                  | qnilemax                                 |      0.175 | M |
|    8104 | goldprmd                                 | goldpyr                                  |      0.175 | M |
|    8104 | goldpyr                                  | goldpyrua                                |      0.273 | M |
|   35751 | goldpyra                                 | goldpyru                                 |      0.273 | M |
|   37522 | goldpyrb                                 | goldpyr                                  |      0.273 | M |
|   36393 | goldra                                   | goldenra                                 |      0.175 | M |
|    1113 | gondo                                    | gondou                                   |      0.217 | M |
|    6867 | goodejaa                                 | goodejana                                |    0.133u1 | M |
|   30376 | gotsndr0                                 | gotsndp2                                 |      0.242 | D |
|   37721 | gotsndr1vt                               | gotsndspr1                               |      0.258 | D |
|    4988 | gp500                                    | 500gp                                    |    0.127u5 | M |
|    4973 | gpan2qiz                                 | galpan2j                                 |    0.111u3 | M |
|    5320 | gprider                                  | gpriders                                 |      0.166 | M |
|    5319 | gprider                                  | gprider1                                 |       0.92 | M |
|    5319 | gprider1                                 | gprideru                                 |    0.146u1 | M |
|    5320 | gpridera                                 | gprider                                  |       0.92 | M |
|   21274 | gpriderj                                 | gpriderjs                                |      0.166 | M |
|    5319 | gprideru                                 | gpriderus                                |      0.166 | M |
|    1924 | gradius3                                 | gradius3j                                |      0.147 | M |
|    3295 | gradius3e                                | gradius3                                 |      0.147 | M |
|    1924 | gradius3j                                | gradius3ja                               |      0.274 | M |
|   35246 | gradius3js                               | gradius3jas                              |      0.274 | M |
|   40689 | gradiusb                                 | bs_gradius                               |      0.289 | M |
|   48974 | grandhand                                | grandhnd                                 |      0.284 | M |
|     156 | gravitar                                 | gravitr2                                 |     0.35b2 | M |
|     156 | gravitr2                                 | gravitar2                                |    0.133u1 | M |
|    3427 | gravp                                    | gravitar1                                |      0.155 | M |
|    1811 | grdius2a                                 | gradius2a                                |    0.133u1 | M |
|    1812 | grdius2b                                 | gradius2b                                |    0.133u1 | M |
|    1923 | grdius3a                                 | gradius3a                                |    0.133u1 | M |
|    3295 | grdius3e                                 | gradius3e                                |    0.133u1 | M |
|    2964 | grdnstrm                                 | grdnstrmk                                |    0.133u1 | M |
|    3428 | grindsta                                 | grindstma                                |    0.133u1 | M |
|   31862 | grip                                     | ecb_grip21                               |      0.186 | D |
|   50496 | grnada                                   | grnadaf1                                 |      0.289 | M |
|    1353 | grobda                                   | grobda3                                  |     0.37b1 | M |
|    1355 | grobda3                                  | grobda                                   |     0.37b1 | M |
|     971 | growl                                    | growla                                   |      0.155 | M |
|    7849 | grtesoro                                 | play2000a                                |      0.189 | M |
|    9148 | grtesoro4                                | play2000                                 |      0.189 | M |
|    4471 | grtwall                                  | wlcc                                     |    0.135u1 | M |
|   38803 | grudge                                   | grudgei                                  |      0.238 | M |
|    3642 | grudge                                   | grudgep                                  |      0.192 | M |
|    1618 | gryzor                                   | gryzor1                                  |      0.149 | M |
|    6270 | gryzora                                  | gryzor                                   |      0.149 | M |
|     605 | gryzorb                                  | contrajb                                 |     0.36b2 | M |
|    9558 | gs_l3                                    | gs_la3                                   |      0.199 | M |
|    9559 | gs_l4                                    | gs_lu4                                   |      0.199 | M |
|    4679 | gstrik2                                  | gstrik2j                                 |    0.137u1 | M |
|    8136 | gstrik2e                                 | gstrik2                                  |    0.137u1 | M |
|    8137 | gstrikea                                 | gstrikera                                |    0.133u1 | M |
|     660 | gsword                                   | gsword2                                  |     0.95u3 | M |
|    7034 | gt101c                                   | gtsers3                                  |    0.123u5 | M |
|    7035 | gt101c1                                  | gtsers4                                  |    0.123u5 | M |
|    7033 | gt102b                                   | gtsers2                                  |    0.123u5 | M |
|    7032 | gt102c                                   | gtsers1                                  |    0.123u5 | M |
|    7037 | gt102c1                                  | gtsers5                                  |    0.123u5 | M |
|    7038 | gt102c2                                  | gtsers7                                  |    0.123u5 | M |
|    7039 | gt102c3                                  | gtsersa                                  |    0.123u5 | M |
|    5014 | gt103a2                                  | gtsers12                                 |    0.145u8 | M |
|   19481 | gt103a3                                  | gtsers14                                 |    0.145u8 | M |
|    5013 | gt103asa                                 | gt103aa                                  |     0.89u4 | M |
|    5015 | gt5                                      | gtsers15                                 |      0.146 | M |
|   38189 | gt64xxx                                  | gt64010                                  |      0.202 | D |
|    5506 | gtclassp                                 | gtclasscp                                |    0.133u1 | M |
|    5507 | gtcls100                                 | gtclasscs                                |    0.133u1 | M |
|    3064 | gteikob2                                 | gteikokub2                               |      0.187 | M |
|    2967 | gteikokb                                 | gteikokub                                |      0.187 | M |
|   28917 | gtfore02                                 | gtfore03                                 |      0.162 | M |
|   32177 | gtfore02                                 | gtfore06                                 |      0.161 | M |
|   28917 | gtfore02o                                | gtfore02                                 |      0.161 | M |
|   28701 | gtfore05                                 | gtfore05b                                |      0.162 | M |
|    6762 | gtfrk3ma                                 | gtfrk3mb                                 |    0.122u2 | M |
|    2510 | gtg                                      | gtgj31                                   |      0.199 | M |
|    9136 | gtgt                                     | gtgt20                                   |      0.248 | M |
|    4756 | gtgt                                     | gtgt1                                    |      0.141 | M |
|    4756 | gtgt1                                    | gtgt10                                   |      0.248 | M |
|    5113 | gticlub                                  | gticluba                                 |    0.129u4 | M |
|    1958 | gtmr                                     | gtmre                                    |    0.36rc1 | M |
|    3333 | gtmr2                                    | gtmr2a                                   |     0.84u5 | M |
|    5433 | gtmr2u                                   | gtmr2ua                                  |      0.267 | M |
|    1984 | gtmralt                                  | gtmr                                     |    0.36rc1 | M |
|    6327 | gtrfrks                                  | gtrfrksc                                 |      0.235 | M |
|    6328 | gtrfrksa                                 | gtrfrksac                                |      0.235 | M |
|    6329 | gtrfrksj                                 | gtrfrksjc                                |      0.235 | M |
|    6330 | gtrfrksu                                 | gtrfrksuc                                |      0.235 | M |
|    5015 | gtsers15                                 | gtsers15a                                |      0.288 | M |
|    8177 | gtsers8                                  | gtsers8a                                 |      0.165 | M |
|    6113 | gtstarb1                                 | getstarb1                                |      0.153 | M |
|     898 | gtstarb2                                 | getstarb2                                |      0.153 | M |
|    6113 | gtstarba                                 | gtstarb1                                 |    0.126u1 | M |
|    5805 | gtsuprem                                 | gtsupreme                                |    0.147u3 | M |
|    7055 | guab                                     | guab6                                    |    0.132u1 | M |
|    7055 | guab3                                    | guab                                     |    0.132u1 | M |
|   48065 | guchokip                                 | yakyuken                                 |      0.273 | M |
|   44402 | guitarheroac                             | gtrhroac                                 |      0.284 | M |
|    3117 | gulfstr2                                 | gulfstrmm                                |    0.133u1 | M |
|    3201 | gunbird                                  | gunbirdk                                 |       0.60 | M |
|    2198 | gunbird                                  | gunbirdj                                 |       0.57 | M |
|    2969 | gunbulet                                 | gunbuletj                                |    0.133u2 | M |
|    2828 | gunbustr                                 | gunbustrj                                |    0.143u8 | M |
|     927 | gundeala                                 | gundealra                                |    0.133u1 | M |
|    2597 | gundealt                                 | gundealrt                                |    0.133u1 | M |
|    2372 | gunforcj                                 | gunforcej                                |    0.133u1 | M |
|    1732 | gunforcu                                 | gunforceu                                |    0.133u1 | M |
|    2200 | gunfronj                                 | gunfrontj                                |    0.130u4 | M |
|     296 | gunsmoka                                 | gunsmokeua                               |    0.133u1 | M |
|     235 | gunsmoke                                 | gunsmrom                                 |       0.30 | M |
|     235 | gunsmokeu                                | gunsmokeub                               |      0.165 | M |
|   40221 | gunsmokeua                               | gunsmokeub                               |      0.251 | M |
|     296 | gunsmokeua                               | gunsmokeu                                |      0.165 | M |
|     235 | gunsmokeub                               | gunsmokeuc                               |      0.251 | M |
|     295 | gunsmokj                                 | gunsmokej                                |    0.133u1 | M |
|     235 | gunsmoku                                 | gunsmokeu                                |    0.133u1 | M |
|     235 | gunsmrom                                 | gunsmoku                                 |       0.62 | M |
|    8307 | gunsur2                                  | gunsur2j                                 |      0.166 | M |
|   26560 | gunsur2e                                 | gunsur2                                  |      0.166 | M |
|    8633 | gunwars                                  | gunwarsa                                 |      0.153 | M |
|    1813 | gutangtn                                 | gutangtns                                |      0.268 | M |
|    1153 | gwar                                     | gwarb                                    |    0.36b16 | M |
|   50659 | gwarriorb                                | bs_gwarrior                              |      0.289 | M |
|    5684 | gwinga                                   | gigawinga                                |    0.133u1 | M |
|    7320 | gwingb                                   | gigawingb                                |    0.133u1 | M |
|    3533 | gwingj                                   | gigawingj                                |    0.133u1 | M |
|    7346 | gwingjd                                  | gigawingjd                               |    0.139u2 | M |
|    4853 | gyrodinc                                 | gyrodinec                                |    0.133u1 | M |
|    1560 | gyrodine                                 | gyrodinet                                |    0.138u1 | M |
|    4853 | gyrodinec                                | gyrodine                                 |    0.138u1 | M |
|     104 | gyruss                                   | gyrussce                                 |       0.29 | M |
|   36123 | h2hbaskb                                 | h2hbaskbc                                |      0.195 | M |
|   38939 | h2hsoccer                                | h2hsoccerc                               |      0.195 | M |
|   28920 | h63484                                   | hd63484                                  |      0.172 | D |
|   29637 | h8_16bits_timer_channel                  | h8_timer16_channel                       |      0.186 | D |
|   29638 | h8_8bits_timer_channel                   | h8_timer8_channel                        |      0.186 | D |
|   36669 | h8_dma                                   | h8h_dma                                  |      0.256 | D |
|   36670 | h8_dma_channel                           | h8h_dma_channel                          |      0.256 | D |
|   32202 | h8h_16bits_timer_channel                 | h8h_timer16_channel                      |      0.186 | D |
|   32203 | h8h_8bits_timer_channel                  | h8h_timer8_channel                       |      0.186 | D |
|   32205 | h8s_16bits_timer_channel                 | h8s_timer16_channel                      |      0.186 | D |
|    6239 | halley87                                 | halleysc87                               |      0.201 | M |
|    3786 | halleycj                                 | halleyscj                                |      0.201 | M |
|    3785 | halleys                                  | halleysc                                 |      0.201 | M |
|    3787 | halleysc                                 | halleyscja                               |      0.201 | M |
|    1006 | hamburge                                 | cookrace                                 |    0.34rc1 | M |
|   48562 | hanaren2                                 | hanaren                                  |      0.289 | M |
|   34666 | handset                                  | ti99_handset                             |      0.186 | D |
|   48978 | hapfarma                                 | hapfarm_in0102b                          |      0.279 | M |
|    8535 | happy6                                   | happy6101                                |      0.153 | M |
|    9569 | hardbody                                 | hardbodyc                                |      0.236 | M |
|   32211 | hardbox                                  | gpib_hardbox                             |      0.288 | D |
|    4565 | harddrb5                                 | harddrivb5                               |    0.133u1 | M |
|    4566 | harddrb6                                 | harddrivb6                               |    0.133u1 | M |
|    4567 | harddrc1                                 | harddrivc1                               |    0.133u1 | M |
|    4568 | harddrcb                                 | harddrivcb                               |    0.133u1 | M |
|    4569 | harddrcg                                 | harddrivcg                               |    0.133u1 | M |
|    4571 | harddrg4                                 | harddrivg4                               |    0.133u1 | M |
|    2456 | harddriv                                 | harddrv3                                 |     0.76u1 | M |
|   30481 | harddriv_board_device                    | harddriv_board                           |      0.186 | D |
|   30481 | harddriv_pcb                             | harddriv_board_device                    |      0.184 | D |
|   37745 | harddrivc_board_device                   | harddrivc_board                          |      0.186 | D |
|    4573 | harddrj6                                 | harddrivj6                               |    0.133u1 | M |
|    4561 | harddrv1                                 | harddriv1                                |    0.133u1 | M |
|    4562 | harddrv2                                 | harddriv2                                |    0.133u1 | M |
|    2456 | harddrv3                                 | harddriv3                                |    0.133u1 | M |
|    4564 | harddrvb                                 | harddrivb                                |    0.133u1 | M |
|    3540 | harddrvc                                 | harddrivc                                |    0.133u1 | M |
|    4570 | harddrvg                                 | harddrivg                                |    0.133u1 | M |
|    4572 | harddrvj                                 | harddrivj                                |    0.133u1 | M |
|    3831 | harddunj                                 | harddunkj                                |    0.133u1 | M |
|    3831 | harddunk                                 | harddunj                                 |     0.72u2 | M |
|    2869 | hardheab                                 | hardhedb                                 |    0.37b15 | M |
|    2869 | hardhedb                                 | hardheadb                                |    0.133u1 | M |
|    2601 | hardyd10                                 | hardyard10                               |    0.133u1 | M |
|    5346 | harley                                   | harleya                                  |    0.146u1 | M |
|   10639 | harleyb                                  | harley                                   |    0.146u1 | M |
|    8083 | hatris                                   | hatrisj                                  |    0.131u2 | M |
|   18971 | haunthig                                 | haunthiga                                |      0.268 | M |
|   18971 | haunthiga                                | haunthig101us                            |      0.271 | M |
|    3753 | hayaosi1                                 | hayaosi2                                 |    0.119u4 | M |
|     489 | hbarrel                                  | hbarrelu                                 |      0.213 | M |
|     490 | hbarrel                                  | hbarrelw                                 |     0.36b5 | M |
|     489 | hbarrel                                  | hbarrelu                                 |     0.36b1 | M |
|     490 | hbarrel                                  | hbarrel2                                 |     0.33b2 | M |
|     490 | hbarrel2                                 | hbarrelj                                 |     0.33b7 | M |
|     490 | hbarrelj                                 | hbarrel                                  |     0.36b1 | M |
|     489 | hbarrelu                                 | hbarrelua                                |      0.269 | M |
|     489 | hbarrelu                                 | hbarrel                                  |     0.36b5 | M |
|     490 | hbarrelw                                 | hbarrel                                  |      0.213 | M |
|   32229 | hbf12                                    | hbf1ii                                   |      0.250 | M |
|    1561 | hcastle                                  | hcastleo                                 |       0.59 | M |
|    1562 | hcastlea                                 | hcastle                                  |       0.59 | M |
|    1606 | hcastlej                                 | akumajou                                 |    0.147u3 | M |
|    1561 | hcastleo                                 | hcastlek                                 |    0.147u3 | M |
|    3280 | hcastljo                                 | akumajoun                                |    0.147u3 | M |
|   32260 | hcd62121                                 | hcd62121_cpu_device                      |      0.186 | D |
|   32260 | hcd62121_cpu_device                      | hcd62121                                 |      0.196 | D |
|   35669 | hd44780_a00                              | hd44780                                  |      0.261 | D |
|   32268 | hd6301                                   | hd6301v1                                 |      0.220 | D |
|   37755 | hd6303r                                  | hd6304r                                  |      0.186 | D |
|   37755 | hd6304r                                  | hd6303r                                  |      0.191 | D |
|   36206 | hd63484                                  | hd63484l                                 |      0.172 | D |
|   32272 | hd63701                                  | hd63701v0                                |      0.220 | D |
|   32273 | hd63705                                  | hd63705z0                                |      0.258 | D |
|   32276 | hd6845                                   | hd6845s                                  |      0.210 | D |
|   32522 | hdc                                      | isa_hdc                                  |      0.186 | D |
|   34690 | hdc_990                                  | ti990_tap                                |      0.186 | D |
|   32523 | hdc_ec1841                               | isa_hdc_ec1841                           |      0.186 | D |
|   32444 | hdd                                      | idehd                                    |      0.186 | D |
|    3542 | hdrivaip                                 | hdrivairp                                |    0.133u1 | M |
|    3541 | hdrivair                                 | hdrivair0                                |      0.281 | M |
|   37757 | hdrivair_board_device                    | hdrivair_board                           |      0.186 | D |
|    3542 | hdrivairp                                | hdrivair                                 |      0.281 | M |
|   37758 | hdrivairp_board                          | hdrivair0_board                          |      0.281 | D |
|   28561 | headonb                                  | foolrace                                 |      0.222 | M |
|    1358 | headonb                                  | headon1                                  |    0.147u4 | M |
|   36401 | heartgar                                 | heartgld                                 |      0.175 | M |
|    4291 | heatbrl                                  | heatbrl2                                 |    0.124u5 | M |
|   46978 | heath_h_88_cass_device                   | h89h_88_5                                |      0.272 | D |
|   46384 | heath_z37_fdc                            | h89_z37                                  |      0.272 | D |
|    7142 | hedpanif                                 | hedpanicf                                |    0.133u1 | M |
|    7655 | hedpanio                                 | hedpanico                                |    0.133u1 | M |
|     974 | helifira                                 | helifirea                                |    0.133u1 | M |
|    3431 | hellfir1                                 | hellfire1                                |    0.133u1 | M |
|    6331 | hellfir2                                 | hellfire2                                |    0.133u1 | M |
|    3431 | hellfire1                                | hellfire1a                               |    0.149u1 | M |
|    6331 | hellfire2                                | hellfire2a                               |    0.149u1 | M |
|    8333 | hellfire3                                | hellfire1                                |    0.149u1 | M |
|    6556 | heuksua                                  | heuksun                                  |    0.113u4 | M |
|   38941 | hexapres                                 | hexaprs                                  |      0.240 | M |
|    6045 | hfh                                      | alienchac                                |    0.138u2 | M |
|    6600 | hginga                                   | hgingaa                                  |      0.282 | M |
|   36403 | highnoar                                 | highnoon                                 |      0.175 | M |
|    4855 | highspla                                 | highsplta                                |    0.133u1 | M |
|    8149 | hiimpac1                                 | hiimpact1                                |    0.133u1 | M |
|     929 | hiimpac3                                 | hiimpact3                                |    0.133u1 | M |
|    5081 | hiimpac4                                 | hiimpact4                                |    0.133u1 | M |
|    5547 | hiimpacp                                 | hiimpactp                                |    0.133u1 | M |
|    5081 | hiimpact                                 | hiimpac4                                 |    0.131u3 | M |
|     929 | hiimpact                                 | hiimpac3                                 |     0.84u5 | M |
|    9600 | hirol_g3                                 | hirol_gr                                 |    0.141u4 | M |
|    9599 | hirol_gr                                 | hirol_gr_210                             |    0.141u4 | M |
|    3337 | hitme                                    | hitme1                                   |    0.139u4 | M |
|    1155 | hitnmis2                                 | hitnmiss2                                |    0.133u1 | M |
|    1155 | hitnmiss                                 | hitnmis2                                 |    0.35b13 | M |
|   45511 | hkittymp                                 | mpumpkin                                 |      0.251 | M |
|    7658 | hldspin1                                 | hldspin1o                                |    0.133u2 | M |
|    7656 | hldspin1b                                | hldspin1                                 |    0.133u2 | M |
|    7657 | hldspin1d                                | hldspin1dt                               |    0.133u2 | M |
|    7659 | hldspin1v                                | hldspin1vt                               |    0.133u2 | M |
|    7660 | hldspin2                                 | hldspin2o                                |    0.133u2 | M |
|    7660 | hldspin2b                                | hldspin2                                 |    0.133u2 | M |
|    7661 | hldspin2d                                | hldspin2d1                               |    0.133u2 | M |
|    7663 | hldspin2v                                | hldspin2v1                               |    0.133u2 | M |
|   38190 | hlntroy                                  | hlntroyu                                 |      0.186 | M |
|   36404 | hlntry                                   | hlntroy                                  |      0.175 | M |
|   36594 | hlsunmon                                 | sunmonbb                                 |      0.175 | M |
|   19575 | hndlchmp                                 | hndlchmpj                                |      0.231 | M |
|   38942 | hnktonku                                 | honktonk                                 |      0.273 | M |
|   36405 | holdrma                                  | holdrma6                                 |      0.254 | M |
|    5624 | holywact                                 | actionhw                                 |     0.97u3 | M |
|   36918 | hook_401p                                | hook_401_p                               |      0.227 | M |
|   45512 | hornet_jvs_host                          | konppc_jvs_host                          |      0.251 | D |
|   32295 | hotbit11                                 | hb8000                                   |      0.250 | M |
|    5193 | hotd                                     | hotdo                                    |      0.244 | M |
|   30554 | hotd4                                    | hotd4a                                   |      0.174 | M |
|    4297 | hotrod                                   | hotroda                                  |     0.88u4 | M |
|    5295 | hotrodj                                  | hotrodja                                 |      0.164 | M |
|    1409 | hotshock                                 | hotshockb                                |    0.137u1 | M |
|   16163 | hottop                                   | hottopa                                  |      0.162 | M |
|   36406 | houhear                                  | househrt                                 |      0.175 | M |
|   38626 | hp80_optrom_cart                         | hp80_optrom                              |      0.216 | D |
|   41271 | hp9825_optrom_slot                       | hp9825_optrom                            |      0.216 | D |
|   40068 | hp9845_io_slot                           | hp98x5_io_slot                           |      0.205 | D |
|   37763 | hp_hil                                   | hp_hil_mlc                               |      0.186 | D |
|   36407 | hp_optrom_cart                           | hp9845_optrom                            |      0.216 | D |
|   36767 | hpc101                                   | pofo_hpc101                              |      0.186 | D |
|   36768 | hpc102                                   | pofo_hpc102                              |      0.186 | D |
|   36952 | hpc104                                   | pofo_hpc104                              |      0.186 | D |
|   36953 | hpc104_2                                 | pofo_hpc104_2                            |      0.186 | D |
|   39413 | hpc3                                     | hpc3f                                    |      0.210 | D |
|   39413 | hpc3f                                    | hpc3                                     |      0.211 | D |
|   43509 | hpierrot                                 | hpierrota                                |      0.278 | M |
|   37758 | hrdrvairp_board_device                   | hdrivairp_board                          |      0.186 | D |
|    6763 | hrdtimea                                 | hrdtimesa                                |    0.133u1 | M |
|   36599 | hrttrhb                                  | swhr2                                    |      0.175 | M |
|   32334 | hs                                       | hyprscan                                 |      0.219 | M |
|    6457 | hsf2                                     | hsf2a                                    |    0.135u4 | M |
|    7347 | hsf2j                                    | hsf2j1                                   |      0.174 | M |
|    6458 | hsf2j1                                   | hsf2j2                                   |      0.269 | M |
|    3338 | hstenn10                                 | hstennis10                               |    0.133u1 | M |
|   40695 | ht286                                    | ht12a                                    |      0.214 | M |
|    2202 | hthero                                   | htheroj                                  |      0.262 | M |
|    2605 | hthro95u                                 | hthero95u                                |    0.133u1 | M |
|    6832 | hunchbka                                 | hunchbaka                                |    0.133u1 | M |
|    5017 | hvysmsh                                  | hvysmshj                                 |    0.129u4 | M |
|    7827 | hvyunit                                  | hvyunito                                 |    0.129u6 | M |
|    7829 | hvyunita                                 | hvyunit                                  |    0.129u6 | M |
|    7828 | hvyunitb                                 | hvyunitj                                 |    0.129u6 | M |
|    7829 | hvyunito                                 | hvyunitjo                                |    0.141u4 | M |
|   38483 | hx5102                                   | ti_hx5102                                |      0.197 | D |
|    8160 | hyperbbc                                 | hypbbc2p                                 |      0.146 | M |
|    8161 | hyperbbck                                | hypbbc2pk                                |      0.146 | M |
|    5530 | hyperpaa                                 | twinkle                                  |     0.93u3 | M |
|    3340 | hyperpcb                                 | hyperpacb                                |    0.133u1 | M |
|    3342 | hyprdelj                                 | hyprduel2                                |    0.138u1 | M |
|    1302 | hyprolyb                                 | hyprolymb                                |    0.133u1 | M |
|    1302 | hyprolymb                                | hyprolymba                               |      0.166 | M |
|   32366 | i2cmem                                   | 24c512                                   |      0.222 | D |
|   37774 | i82439tx                                 | i82439tx_legacy                          |      0.198 | D |
|   37774 | i82439tx_new                             | i82439tx                                 |      0.198 | D |
|   30484 | i82541                                   | i82541_device                            |      0.186 | D |
|   37775 | i8274n                                   | i8274_new                                |      0.186 | D |
|   32411 | i8275x                                   | i8275                                    |      0.199 | D |
|   32422 | i8741                                    | i8741a                                   |      0.211 | D |
|   31429 | i8x9x                                    | c8095                                    |      0.186 | D |
|   29204 | i960kb                                   | i80960kb                                 |      0.278 | D |
|   10640 | ibara                                    | ibarao                                   |      0.250 | M |
|   29650 | ibarabl                                  | ibarablk                                 |    0.143u2 | M |
|   10641 | ibarablk                                 | ibarablka                                |    0.143u4 | M |
|   39323 | ibc                                      | hexbus_ibc                               |      0.236 | D |
|    2606 | iceclimb                                 | iceclimba                                |    0.146u1 | M |
|    3792 | iceclimbj                                | iceclimb                                 |    0.146u1 | M |
|    3792 | iceclmbj                                 | iceclimbj                                |    0.133u1 | M |
|    2703 | iceclmrj                                 | iceclmrd                                 |    0.146u1 | M |
|    2458 | ichidant                                 | ichirj                                   |    0.102u1 | M |
|    3971 | ichidntb                                 | ichirjbl                                 |    0.102u1 | M |
|    2457 | ichidnte                                 | ichir                                    |    0.102u1 | M |
|   30650 | ide                                      | ide_pci                                  |      0.174 | D |
|   35550 | ide_controller                           | idectrl                                  |      0.186 | D |
|   32442 | ide_controller32                         | idectrl32                                |      0.186 | D |
|   32446 | ie15_keyboard                            | ie15kbd                                  |      0.186 | D |
|    5830 | igpoker                                  | jollycde                                 |    0.100u4 | M |
|   35551 | igs017_igs031                            | igs017_031                               |      0.186 | D |
|   29296 | igs_025_022                              | igs025                                   |      0.186 | D |
|    7508 | igs_ncs                                  | igs_ncs2                                 |    0.129u2 | M |
|   34621 | igui9680                                 | tgui9680                                 |      0.189 | D |
|    1497 | ikari3                                   | ikari3u                                  |    0.143u6 | M |
|    6054 | ikari3nr                                 | ikari3                                   |    0.143u6 | M |
|    7241 | ikaria                                   | ikarinc                                  |    0.127u2 | M |
|    4087 | imago                                    | imagoa                                   |    0.127u3 | M |
|    1775 | imgfigho                                 | imgfighto                                |    0.133u1 | M |
|    1775 | imgfight                                 | imgfigho                                 |    0.129u4 | M |
|   40589 | imgfightb                                | imgfightjb                               |      0.252 | M |
|    1775 | imgfighto                                | imgfightj                                |    0.146u1 | M |
|    5461 | imolagp                                  | imolagpo                                 |      0.148 | M |
|   43150 | in213kbd_hle                             | informer_213_kbdintf                     |      0.280 | D |
|   36411 | incanz                                   | incasunnz                                |      0.175 | M |
|   37245 | incasunu                                 | incasunua                                |      0.273 | M |
|   38194 | incasunua                                | incasunu                                 |      0.273 | M |
|   36410 | incsun                                   | incasun                                  |      0.175 | M |
|   36416 | indce                                    | indremce                                 |      0.175 | M |
|   36414 | inddrma                                  | indream                                  |      0.175 | M |
|   36412 | indgcm                                   | indgldcm                                 |      0.175 | M |
|    7542 | indiandr                                 | indrema5                                 |      0.175 | M |
|   10677 | indianmm                                 | indremmm                                 |      0.175 | M |
|   32459 | indigo4k                                 | indigo_r4400                             |      0.258 | M |
|   36417 | indll                                    | indremll                                 |      0.175 | M |
|   40699 | indrema5ql                               | indrema5q                                |      0.262 | M |
|   36415 | indsc                                    | indrem2c                                 |      0.175 | M |
|   36350 | indsrp                                   | drmcatch                                 |      0.175 | M |
|    5194 | indy500                                  | indy500to                                |    0.136u3 | M |
|    1441 | indytem2                                 | indytemp2                                |    0.133u1 | M |
|    1283 | indytem2                                 | indytem3                                 |    0.35rc2 | M |
|    1283 | indytem3                                 | indytemp3                                |    0.133u1 | M |
|    1696 | indytem4                                 | indytemp4                                |    0.133u1 | M |
|    6193 | indytemc                                 | indytempc                                |    0.133u1 | M |
|    2517 | indytemd                                 | indytempd                                |    0.133u1 | M |
|    7926 | initdexp                                 | initdexpo                                |      0.154 | M |
|    7927 | initdv2j                                 | initdv2jo                                |    0.141u3 | M |
|    8014 | initdv3j                                 | initdv3jb                                |    0.141u3 | M |
|   36820 | input_merger_hi                          | ipt_merger_hi                            |      0.186 | D |
|   37785 | input_merger_lo                          | ipt_merger_lo                            |      0.186 | D |
|   32471 | interpod                                 | cbm_interpod                             |      0.216 | D |
|    1285 | intrepi2                                 | intrepid2                                |    0.133u1 | M |
|     691 | intruder                                 | spclaser                                 |       0.36 | M |
|    8180 | inttootea                                | inttoote2                                |      0.189 | M |
|   36420 | intv_hand                                | intv_handctrl                            |      0.186 | D |
|    5063 | invasn                                   | invasnv4                                 |    0.122u4 | M |
|    5063 | invasnv4                                 | invasnab4                                |      0.152 | M |
|      51 | invdelux                                 | invdpt2m                                 |     0.36b5 | M |
|      51 | invdpt2m                                 | invaddlx                                 |     0.37b3 | M |
|     975 | invrvnga                                 | invrvngea                                |    0.133u1 | M |
|     109 | invrvnge                                 | invrvngeb                                |    0.147u2 | M |
|     975 | invrvngea                                | invrvngedu                               |    0.147u2 | M |
|   32488 | invspace                                 | einspace                                 |      0.257 | M |
|   35029 | ioexp_slot                               | vtech_ioexp_slot                         |      0.186 | D |
